회원번호,날짜,우유,소고기,열대과일,버터,뿌리채소,기타 채소,사과/배,롤빵,생크림/사워크림,닭고기,생수,다진고기,페이스트리,감귤류,가공치즈,식빵,스낵,과일/채소주스,요거트,응고유,계란,커피,돼지고기,프리미엄 초콜릿,디저트,아이스크림,베리류,보관용 빵류,통밀빵,기타 음료,반조리 빵,쇼핑백,발라먹는 치즈,초콜릿,신문,냉동채소,차,사탕
4066,24-01-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,13-01-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,16-10-2015,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
4067,29-04-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,19-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
4069,2003-05-15,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4070,2008-03-14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
4070,27-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,15-10-2015,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,19-09-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,14-08-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,13-02-2015,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,2002-11-15,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,29-01-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4073,30-01-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,2010-09-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,2011-03-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,27-05-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4075,2008-03-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,25-05-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,17-11-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,18-11-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,2002-08-14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4076,2007-04-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,18-03-2015,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4077,2004-08-15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,2008-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
4077,25-12-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,29-09-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,31-01-2014,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4078,14-11-2015,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4078,18-04-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4078,27-09-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,20-09-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4080,22-09-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,23-04-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4081,20-10-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,2011-01-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,18-01-2015,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
4082,2001-05-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,2003-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4082,2007-05-14,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4084,2003-11-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,23-04-2014,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
4084,28-09-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085,15-04-2014,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,14-01-2014,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4086,15-11-2014,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4086,17-10-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,30-08-2014,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4087,2004-09-14,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4088,13-01-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,2004-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,16-09-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4090,26-02-2015,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
4091,2006-06-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,25-02-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,28-12-2015,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4092,29-03-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,30-09-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4094,14-07-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4095,2001-11-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,29-09-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,13-06-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,29-06-2015,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,14-11-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,18-05-2014,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,20-06-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,2003-10-14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,16-02-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,2006-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4098,2009-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,2012-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4099,23-05-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,27-01-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,2001-03-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,22-04-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,2005-08-14,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,30-01-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,2003-11-15,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,2008-04-15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,19-06-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,22-12-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4103,26-07-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,2001-01-15,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4104,2012-06-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4104,27-07-2015,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,2003-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,2005-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4105,29-05-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,18-07-2014,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4106,25-07-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,25-08-2015,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,15-11-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,2005-02-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,13-09-2014,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,21-07-2015,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,27-09-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4109,2008-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4109,24-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4110,2003-12-14,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
4110,2006-02-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,25-01-2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,28-11-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,30-03-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,14-02-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4112,2008-09-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,22-04-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,27-04-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
4113,13-03-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,19-07-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,2007-08-14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,27-03-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,20-03-2015,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
4115,2008-02-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,22-05-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4116,2001-05-15,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4116,2012-10-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,2003-08-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4117,2006-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4117,24-04-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4119,15-04-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,2009-05-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,2012-02-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,13-03-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,17-01-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,2001-12-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,2011-12-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,22-09-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4121,19-04-2014,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
4121,2001-11-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,2006-06-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4121,21-04-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4121,27-01-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,20-10-2014,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4122,23-10-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,24-04-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,22-05-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,25-12-2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,31-05-2014,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
4125,14-06-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,20-03-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,2003-06-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,21-03-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4126,18-10-2014,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4126,2006-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4126,22-04-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,18-03-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,23-10-2015,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,13-08-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,2007-11-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4129,2010-11-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,22-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,2001-08-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
4130,2005-04-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,2006-11-15,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,24-10-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4131,29-03-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,20-09-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,2002-03-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4132,2004-11-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,17-02-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,22-01-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4133,27-07-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,14-06-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4134,2005-05-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,26-12-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,2011-05-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,22-02-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,2011-08-15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,15-12-2014,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
4137,2007-03-15,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
4137,23-07-2014,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4137,26-12-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,2004-09-15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
4138,2007-10-14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
4138,2010-10-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,2012-06-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4138,24-08-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,25-03-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4139,26-11-2015,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4140,2002-01-14,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
4140,29-01-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4142,17-11-2015,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,2006-11-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,2012-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4145,2011-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
4146,2003-01-14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4146,2005-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,2009-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
4146,24-08-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,16-09-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,2002-01-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4148,2009-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,26-06-2014,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
4148,28-09-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,20-03-2015,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
4149,2007-01-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4149,2011-02-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,2012-05-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,23-08-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,26-08-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,2002-11-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,15-04-2015,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
4152,18-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,21-12-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,29-05-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,14-02-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,2005-02-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,27-07-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,27-07-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,28-09-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,16-12-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,2002-07-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,26-05-2014,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
4155,15-03-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,19-07-2014,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
4155,2003-09-14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,2010-09-14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
4155,24-09-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,26-01-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4156,2003-08-15,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
4157,2001-04-14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
4157,2004-01-15,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,2011-11-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,26-12-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,28-12-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,29-05-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,2010-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
4160,2012-06-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4161,24-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,22-12-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,13-03-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,16-02-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,2005-11-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,2006-06-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,23-04-2015,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
4164,2003-03-14,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
4164,2008-09-14,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
4164,25-09-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,27-03-2014,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4165,16-09-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,18-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,2003-04-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,2006-10-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,2010-02-15,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
4165,2011-11-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,2012-01-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,30-05-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4166,2006-11-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4166,2007-12-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4166,26-07-2015,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4166,30-04-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4168,23-09-2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,2004-04-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,2009-08-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,24-05-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,24-11-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,19-01-2015,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
4170,2003-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,2008-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,2011-05-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,2011-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
4171,2003-06-15,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
4171,2007-01-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,26-01-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,18-02-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,14-02-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4173,2011-05-15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
4174,15-07-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
4175,29-01-2015,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
4176,2005-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
4176,2011-06-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,13-04-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,2005-02-14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,13-11-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,2003-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
4179,2003-08-14,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,2006-03-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180,2001-04-15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
4180,2004-06-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
